objectid,parentid,title,creator,date,date_archival,date_is_approximate,description,subject,associated_names,identifier,cabinet,drawer,box,bag,type_point,material,material_source,length (mm),width (mm),thickness (mm),weight (g),count,source,language,rights,rightsstatement,student initials,publish,GGOI,original_format,type,format,object_comments,group,display_template,object_location,image_small,image_thumb,extension,box_num,folder_number,archival_item,id_num,multiple_num,last,matching_objects
ce_cd_d8_1241-a,,Ce.1241,"Crabtree, Donald ""Don"" E.",,N/A,,Primary thinning flakes,experimental artifacts; lithics,,CE_CD_D8_1241-a,D,8,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1241-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1241-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1241-a_th.jpg,JPG,CD,D8,,1241-a,a,,CE_CD_D8_1241-a.JPG
ce_cd_d8_1241-b,ce_cd_d8_1241-a,Ce.1241,"Crabtree, Donald ""Don"" E.",,N/A,,Primary thinning flakes,experimental artifacts; lithics,,CE_CD_D8_1241-b,D,8,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1241-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1241-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1241-b_th.jpg,JPG,CD,D8,,1241-b,b,,CE_CD_D8_1241-b.JPG
ce_cd_d8_1242-a,,Ce.1242,"Crabtree, Donald ""Don"" E.",1970,1970,yes,Mixture of palm holding and finger holding,experimental artifacts; lithics,,CE_CD_D8_1242-a,D,8,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1242-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1242-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1242-a_th.jpg,JPG,CD,D8,,1242-a,a,,CE_CD_D8_1242-a.JPG
ce_cd_d8_1242-b,ce_cd_d8_1242-a,Ce.1242,"Crabtree, Donald ""Don"" E.",1970,1970,yes,Mixture of palm holding and finger holding,experimental artifacts; lithics,,CE_CD_D8_1242-b,D,8,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1242-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1242-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1242-b_th.jpg,JPG,CD,D8,,1242-b,b,,CE_CD_D8_1242-b.JPG
ce_cd_d8_1269-a,,Ce.1269,"Crabtree, Donald ""Don"" E.",,N/A,,,experimental artifacts; lithics,,CE_CD_D8_1269-a,D,8,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1269-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1269-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1269-a_th.jpg,JPG,CD,D8,,1269-a,a,,CE_CD_D8_1269-a.JPG
ce_cd_d8_1269-b,ce_cd_d8_1269-a,Ce.1269,"Crabtree, Donald ""Don"" E.",,N/A,,,experimental artifacts; lithics,,CE_CD_D8_1269-b,D,8,N/A,N/A,biface,obsidian,"Glass Butte, Oregon",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1269-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1269-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1269-b_th.jpg,JPG,CD,D8,,1269-b,b,,CE_CD_D8_1269-b.JPG
ce_cd_d8_1272-a,,Ce.1272,"Crabtree, Donald ""Don"" E.",,N/A,,"Parallel diagonal flaking, broken/glued",experimental artifacts; lithics,,CE_CD_D8_1272-a,D,8,N/A,N/A,biface,claystone,"Oreana, Idaho",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1272-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1272-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1272-a_th.jpg,JPG,CD,D8,,1272-a,a,,CE_CD_D8_1272-a.JPG
ce_cd_d8_1272-b,ce_cd_d8_1272-a,Ce.1272,"Crabtree, Donald ""Don"" E.",,N/A,,"Parallel diagonal flaking, broken/glued",experimental artifacts; lithics,,CE_CD_D8_1272-b,D,8,N/A,N/A,biface,claystone,"Oreana, Idaho",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1272-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1272-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1272-b_th.jpg,JPG,CD,D8,,1272-b,b,,CE_CD_D8_1272-b.JPG
ce_cd_d8_1561-a,,Ce.1561,"Crabtree, Donald ""Don"" E.",1940,1940,yes,Heat treated,experimental artifacts; lithics,,CE_CD_D8_1561-a,D,8,N/A,N/A,biface,jasper,"Challis, Idaho",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1561-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1561-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1561-a_th.jpg,JPG,CD,D8,,1561-a,a,,CE_CD_D8_1561-a.JPG
ce_cd_d8_1561-b,ce_cd_d8_1561-a,Ce.1561,"Crabtree, Donald ""Don"" E.",1940,1940,yes,Heat treated,experimental artifacts; lithics,,CE_CD_D8_1561-b,D,8,N/A,N/A,biface,jasper,"Challis, Idaho",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1561-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1561-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1561-b_th.jpg,JPG,CD,D8,,1561-b,b,,CE_CD_D8_1561-b.JPG
ce_cd_d8_1566-a,,Ce.1566,"Crabtree, Donald ""Don"" E.",,N/A,,"Heat treated, made from sawn slab",experimental artifacts; lithics,,CE_CD_D8_1566-a,D,8,N/A,N/A,projectile point,chalcedony,"Arco, Idaho",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1566-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1566-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1566-a_th.jpg,JPG,CD,D8,,1566-a,a,,CE_CD_D8_1566-a.JPG
ce_cd_d8_1566-b,ce_cd_d8_1566-a,Ce.1566,"Crabtree, Donald ""Don"" E.",,N/A,,"Heat treated, made from sawn slab",experimental artifacts; lithics,,CE_CD_D8_1566-b,D,8,N/A,N/A,projectile point,chalcedony,"Arco, Idaho",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1566-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1566-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1566-b_th.jpg,JPG,CD,D8,,1566-b,b,,CE_CD_D8_1566-b.JPG
ce_cd_d8_1573-a,,Ce.1573,"Crabtree, Donald ""Don"" E.",,N/A,,"Heat treated, collateral flaking, Material misidentified, does not resemble novaculite (DHC)",experimental artifacts; lithics,,CE_CD_D8_1573-a,D,8,N/A,N/A,projectile point,novaculite,Arkansas,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1573-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1573-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1573-a_th.jpg,JPG,CD,D8,,1573-a,a,,CE_CD_D8_1573-a.JPG
ce_cd_d8_1573-b,ce_cd_d8_1573-a,Ce.1573,"Crabtree, Donald ""Don"" E.",,N/A,,"Heat treated, collateral flaking, Material misidentified, does not resemble novaculite (DHC)",experimental artifacts; lithics,,CE_CD_D8_1573-b,D,8,N/A,N/A,projectile point,novaculite,Arkansas,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1573-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1573-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1573-b_th.jpg,JPG,CD,D8,,1573-b,b,,CE_CD_D8_1573-b.JPG
ce_cd_d8_1584-a,,Ce.1584,"Crabtree, Donald ""Don"" E.",,N/A,,,experimental artifacts; lithics,,CE_CD_D8_1584-a,D,8,N/A,N/A,projectile point,quartzite,"Hell Gap, Wyoming",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1584-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1584-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1584-a_th.jpg,JPG,CD,D8,,1584-a,a,,CE_CD_D8_1584-a.JPG
ce_cd_d8_1584-b,ce_cd_d8_1584-a,Ce.1584,"Crabtree, Donald ""Don"" E.",,N/A,,,experimental artifacts; lithics,,CE_CD_D8_1584-b,D,8,N/A,N/A,projectile point,quartzite,"Hell Gap, Wyoming",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1584-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1584-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1584-b_th.jpg,JPG,CD,D8,,1584-b,b,,CE_CD_D8_1584-b.JPG
ce_cd_d8_1588-a,,Ce.1588,"Crabtree, Donald ""Don"" E.",,N/A,,Collateral flaking,experimental artifacts; lithics,,CE_CD_D8_1588-a,D,8,N/A,N/A,projectile point,novaculite,Arkansas,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1588-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1588-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1588-a_th.jpg,JPG,CD,D8,,1588-a,a,,CE_CD_D8_1588-a.JPG
ce_cd_d8_1588-b,ce_cd_d8_1588-a,Ce.1588,"Crabtree, Donald ""Don"" E.",,N/A,,Collateral flaking,experimental artifacts; lithics,,CE_CD_D8_1588-b,D,8,N/A,N/A,projectile point,novaculite,Arkansas,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1588-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1588-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1588-b_th.jpg,JPG,CD,D8,,1588-b,b,,CE_CD_D8_1588-b.JPG
ce_cd_d8_1589-a,,Ce.1589,"Crabtree, Donald ""Don"" E.",,N/A,,"Chevron flaking one face, parallel diagonal other",experimental artifacts; lithics,,CE_CD_D8_1589-a,D,8,N/A,N/A,projectile point,flint,"Flint Ridge, Ohio",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1589-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1589-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1589-a_th.jpg,JPG,CD,D8,,1589-a,a,,CE_CD_D8_1589-a.JPG
ce_cd_d8_1589-b,ce_cd_d8_1589-a,Ce.1589,"Crabtree, Donald ""Don"" E.",,N/A,,"Chevron flaking one face, parallel diagonal other",experimental artifacts; lithics,,CE_CD_D8_1589-b,D,8,N/A,N/A,projectile point,flint,"Flint Ridge, Ohio",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1589-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1589-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1589-b_th.jpg,JPG,CD,D8,,1589-b,b,,CE_CD_D8_1589-b.JPG
ce_cd_d8_1590-a,,Ce.1590,"Crabtree, Donald ""Don"" E.",,N/A,,Parallel diagonal flaking,experimental artifacts; lithics,,CE_CD_D8_1590-a,D,8,N/A,N/A,projectile point,glass,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1590-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1590-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1590-a_th.jpg,JPG,CD,D8,,1590-a,a,,CE_CD_D8_1590-a.JPG
ce_cd_d8_1590-b,ce_cd_d8_1590-a,Ce.1590,"Crabtree, Donald ""Don"" E.",,N/A,,Parallel diagonal flaking,experimental artifacts; lithics,,CE_CD_D8_1590-b,D,8,N/A,N/A,projectile point,glass,N/A,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1590-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1590-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1590-b_th.jpg,JPG,CD,D8,,1590-b,b,,CE_CD_D8_1590-b.JPG
ce_cd_d8_1591-a,,Ce.1591,"Crabtree, Donald ""Don"" E.",,N/A,,,experimental artifacts; lithics,,CE_CD_D8_1591-a,D,8,N/A,N/A,biface,quartzite,"Hell Gap, Wyoming",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1591-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1591-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1591-a_th.jpg,JPG,CD,D8,,1591-a,a,,CE_CD_D8_1591-a.JPG
ce_cd_d8_1591-b,ce_cd_d8_1591-a,Ce.1591,"Crabtree, Donald ""Don"" E.",,N/A,,,experimental artifacts; lithics,,CE_CD_D8_1591-b,D,8,N/A,N/A,biface,quartzite,"Hell Gap, Wyoming",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1591-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1591-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1591-b_th.jpg,JPG,CD,D8,,1591-b,b,,CE_CD_D8_1591-b.JPG
ce_cd_d8_1595-a,,Ce.1595,"Crabtree, Donald ""Don"" E.",,N/A,,Collateral flakes,experimental artifacts; lithics,,CE_CD_D8_1595-a,D,8,N/A,N/A,biface,siltstone,"Oreana, Idaho",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1595-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1595-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1595-a_th.jpg,JPG,CD,D8,,1595-a,a,,CE_CD_D8_1595-a.JPG
ce_cd_d8_1595-b,ce_cd_d8_1595-a,Ce.1595,"Crabtree, Donald ""Don"" E.",,N/A,,Collateral flakes,experimental artifacts; lithics,,CE_CD_D8_1595-b,D,8,N/A,N/A,biface,siltstone,"Oreana, Idaho",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1595-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1595-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1595-b_th.jpg,JPG,CD,D8,,1595-b,b,,CE_CD_D8_1595-b.JPG
ce_cd_d8_1599-a,,Ce.1599,"Crabtree, Donald ""Don"" E.",,N/A,,,experimental artifacts; lithics,,CE_CD_D8_1599-a,D,8,N/A,N/A,projectile point,flint,"Grand-Pressigny, France",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1599-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1599-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1599-a_th.jpg,JPG,CD,D8,,1599-a,a,,CE_CD_D8_1599-a.JPG
ce_cd_d8_1599-b,ce_cd_d8_1599-a,Ce.1599,"Crabtree, Donald ""Don"" E.",,N/A,,,experimental artifacts; lithics,,CE_CD_D8_1599-b,D,8,N/A,N/A,projectile point,flint,"Grand-Pressigny, France",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1599-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1599-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1599-b_th.jpg,JPG,CD,D8,,1599-b,b,,CE_CD_D8_1599-b.JPG
ce_cd_d8_1606-a,,Ce.1606,"Crabtree, Donald ""Don"" E.",1940,1940,yes,"Small, lanceolate",experimental artifacts; lithics,,CE_CD_D8_1606-a,D,8,N/A,N/A,projectile point,chalcedony,"Salmon River, Idaho",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1606-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1606-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1606-a_th.jpg,JPG,CD,D8,,1606-a,a,,CE_CD_D8_1606-a.JPG
ce_cd_d8_1606-b,ce_cd_d8_1606-a,Ce.1606,"Crabtree, Donald ""Don"" E.",1940,1940,yes,"Small, lanceolate",experimental artifacts; lithics,,CE_CD_D8_1606-b,D,8,N/A,N/A,projectile point,chalcedony,"Salmon River, Idaho",,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1606-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1606-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1606-b_th.jpg,JPG,CD,D8,,1606-b,b,,CE_CD_D8_1606-b.JPG
ce_cd_d8_1660-a,,Ce.1660,"Crabtree, Donald ""Don"" E.",1976,1976-80,yes,"Heat treated, collateral flaking",experimental artifacts; lithics,,CE_CD_D8_1660-a,D,8,N/A,N/A,biface,flint,Texas,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1660-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1660-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1660-a_th.jpg,JPG,CD,D8,,1660-a,a,,CE_CD_D8_1660-a.JPG
ce_cd_d8_1660-b,ce_cd_d8_1660-a,Ce.1660,"Crabtree, Donald ""Don"" E.",1976,1976-80,yes,"Heat treated, collateral flaking",experimental artifacts; lithics,,CE_CD_D8_1660-b,D,8,N/A,N/A,biface,flint,Texas,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,artifact,image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1660-b.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1660-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1660-b_th.jpg,JPG,CD,D8,,1660-b,b,,CE_CD_D8_1660-b.JPG
ce_cd_d8_1667-a,,Ce.1667,"Crabtree, Donald ""Don"" E.",,N/A,,"Heat treated, parallel flaking",experimental artifacts; lithics,,CE_CD_D8_1667-a,D,8,N/A,N/A,biface,flint,France,,,,,1,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,,,artifact,Image;StillImage,image/jpeg,,multiple,artifact_image,https://objects.lib.uidaho.edu/crabtree/CE_CD_D8_1667-a.JPG,https://objects.lib.uidaho.edu/crabtree/small/ce_cd_d8_1667-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_cd_d8_1667-a_th.jpg,JPG,CD,D8,,1667-a,a,,CE_CD_D8_1667-a.JPG
