objectid,parentid,title,creator,date,date_archival,date_is_approximate,description,subject,recipient,associated_names,location,latitude,longitude,location_2,latitude_2,longitude_2,identifier,doc_length,source,language,rights,rightsstatement,student_initials,publish,original_format,type,format,object_comments,group,cabinet,drawer,box,bag,type_point,material,material_source,length_mm,width_mm,thickness_mm,weight_g,count,GGOI,filename,display_template,object_location,image_small,image_thumb
ce_ca_d3_6309-a,,Ce.6309,Indigenous,,N/A,,Associated w/Ce.6300,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6309-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,obsidian,N/A,32.13,23.73,6.39,4.1,1,,CE_CA_D3_6309-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6309-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6309-a_th.jpg
ce_ca_d3_6309-b,ce_ca_d3_6309-a,Ce.6309,Indigenous,,N/A,,Associated w/Ce.6300,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6309-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,obsidian,N/A,32.13,23.73,6.39,4.1,1,,CE_CA_D3_6309-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6309-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6309-b_th.jpg
ce_ca_d3_6316-a,,Ce.6316,Indigenous,,N/A,,Associated w/Ce.6300,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6316-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,obsidian,N/A,28.94,24.17,8.11,3.6,1,,CE_CA_D3_6316-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6316-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6316-a_th.jpg
ce_ca_d3_6316-b,ce_ca_d3_6316-a,Ce.6316,Indigenous,,N/A,,Associated w/Ce.6300,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6316-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,obsidian,N/A,28.94,24.17,8.11,3.6,1,,CE_CA_D3_6316-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6316-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6316-b_th.jpg
ce_ca_d3_6317-a,,Ce.6317,Indigenous,,N/A,,Associated w/Ce.6300,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6317-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,obsidian,N/A,28.59,19.95,5.5,3,1,,CE_CA_D3_6317-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6317-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6317-a_th.jpg
ce_ca_d3_6317-b,ce_ca_d3_6317-a,Ce.6317,Indigenous,,N/A,,Associated w/Ce.6300,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6317-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,obsidian,N/A,28.59,19.95,5.5,3,1,,CE_CA_D3_6317-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6317-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6317-b_th.jpg
ce_ca_d3_6323-a,,Ce.6323,Indigenous,,N/A,,Associated w/Ce.6300,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6323-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,obsidian,N/A,33.6,27.71,6.68,4.6,1,,CE_CA_D3_6323-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6323-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6323-a_th.jpg
ce_ca_d3_6323-b,ce_ca_d3_6323-a,Ce.6323,Indigenous,,N/A,,Associated w/Ce.6300,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6323-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,projectile point,obsidian,N/A,33.6,27.71,6.68,4.6,1,,CE_CA_D3_6323-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6323-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6323-b_th.jpg
ce_ca_d3_6325-a,,Ce.6325,Indigenous,,N/A,,Associated w/Ce.6300,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6325-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,28.66,20.95,7.11,3.3,1,,CE_CA_D3_6325-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6325-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6325-a_th.jpg
ce_ca_d3_6325-b,ce_ca_d3_6325-a,Ce.6325,Indigenous,,N/A,,Associated w/Ce.6300,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6325-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,28.66,20.95,7.11,3.3,1,,CE_CA_D3_6325-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6325-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6325-b_th.jpg
ce_ca_d3_6334-a,,Ce.6334,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6334-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,30.91,29.82,8.87,9,1,,CE_CA_D3_6334-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6334-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6334-a_th.jpg
ce_ca_d3_6334-b,ce_ca_d3_6334-a,Ce.6334,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6334-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,30.91,29.82,8.87,9,1,,CE_CA_D3_6334-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6334-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6334-b_th.jpg
ce_ca_d3_6335-a,,Ce.6335,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6335-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,36.25,26.72,8.01,9,1,,CE_CA_D3_6335-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6335-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6335-a_th.jpg
ce_ca_d3_6335-b,ce_ca_d3_6335-a,Ce.6335,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6335-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,36.25,26.72,8.01,9,1,,CE_CA_D3_6335-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6335-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6335-b_th.jpg
ce_ca_d3_6348-a,,Ce.6348,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6348-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,26.67,25.9,7.66,5.7,1,,CE_CA_D3_6348-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6348-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6348-a_th.jpg
ce_ca_d3_6348-b,ce_ca_d3_6348-a,Ce.6348,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6348-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,26.67,25.9,7.66,5.7,1,,CE_CA_D3_6348-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6348-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6348-b_th.jpg
ce_ca_d3_6352-a,,Ce.6352,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6352-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,25.69,27.06,8.18,6.2,1,,CE_CA_D3_6352-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6352-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6352-a_th.jpg
ce_ca_d3_6352-b,ce_ca_d3_6352-a,Ce.6352,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6352-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,25.69,27.06,8.18,6.2,1,,CE_CA_D3_6352-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6352-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6352-b_th.jpg
ce_ca_d3_6353-a,,Ce.6353,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6353-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,32.64,24.99,7.29,6,1,,CE_CA_D3_6353-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6353-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6353-a_th.jpg
ce_ca_d3_6353-b,ce_ca_d3_6353-a,Ce.6353,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6353-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,32.64,24.99,7.29,6,1,,CE_CA_D3_6353-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6353-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6353-b_th.jpg
ce_ca_d3_6354-a,,Ce.6354,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6354-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,26.5,26.29,8.78,6.8,1,,CE_CA_D3_6354-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6354-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6354-a_th.jpg
ce_ca_d3_6354-b,ce_ca_d3_6354-a,Ce.6354,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6354-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,26.5,26.29,8.78,6.8,1,,CE_CA_D3_6354-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6354-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6354-b_th.jpg
ce_ca_d3_6356-a,,Ce.6356,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6356-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,22.22,32.93,8.38,7.1,1,,CE_CA_D3_6356-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6356-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6356-a_th.jpg
ce_ca_d3_6356-b,ce_ca_d3_6356-a,Ce.6356,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6356-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,22.22,32.93,8.38,7.1,1,,CE_CA_D3_6356-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6356-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6356-b_th.jpg
ce_ca_d3_6357-a,,Ce.6357,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6357-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,26.23,26.34,9.3,4.9,1,,CE_CA_D3_6357-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6357-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6357-a_th.jpg
ce_ca_d3_6357-b,ce_ca_d3_6357-a,Ce.6357,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6357-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,26.23,26.34,9.3,4.9,1,,CE_CA_D3_6357-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6357-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6357-b_th.jpg
ce_ca_d3_6358-a,,Ce.6358,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6358-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,21.81,28.97,8.51,6.5,1,,CE_CA_D3_6358-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6358-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6358-a_th.jpg
ce_ca_d3_6358-b,ce_ca_d3_6358-a,Ce.6358,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6358-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,21.81,28.97,8.51,6.5,1,,CE_CA_D3_6358-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6358-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6358-b_th.jpg
ce_ca_d3_6359-a,,Ce.6359,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6359-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,26.98,22.06,7.7,5.4,1,,CE_CA_D3_6359-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6359-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6359-a_th.jpg
ce_ca_d3_6359-b,ce_ca_d3_6359-a,Ce.6359,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6359-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,26.98,22.06,7.7,5.4,1,,CE_CA_D3_6359-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6359-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6359-b_th.jpg
ce_ca_d3_6360-a,,Ce.6360,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6360-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,22.52,30.34,10.57,8.3,1,,CE_CA_D3_6360-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6360-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6360-a_th.jpg
ce_ca_d3_6360-b,ce_ca_d3_6360-a,Ce.6360,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6360-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,22.52,30.34,10.57,8.3,1,,CE_CA_D3_6360-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6360-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6360-b_th.jpg
ce_ca_d3_6363-a,,Ce.6363,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6363-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,29.46,22.4,7.09,5.2,1,,CE_CA_D3_6363-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6363-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6363-a_th.jpg
ce_ca_d3_6363-b,ce_ca_d3_6363-a,Ce.6363,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6363-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,29.46,22.4,7.09,5.2,1,,CE_CA_D3_6363-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6363-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6363-b_th.jpg
ce_ca_d3_6365-a,,Ce.6365,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6365-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,23.44,23.17,7.35,4.4,1,,CE_CA_D3_6365-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6365-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6365-a_th.jpg
ce_ca_d3_6365-b,ce_ca_d3_6365-a,Ce.6365,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6365-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,23.44,23.17,7.35,4.4,1,,CE_CA_D3_6365-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6365-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6365-b_th.jpg
ce_ca_d3_6366-a,,Ce.6366,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6366-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,30.1,20.84,5.13,3,1,,CE_CA_D3_6366-a.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6366-a_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6366-a_th.jpg
ce_ca_d3_6366-b,ce_ca_d3_6366-a,Ce.6366,Indigenous,,N/A,,Broken,cultural artifacts; lithics,,,,,,,,,CE_CA_D3_6366-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,A,3,N/A,N/A,comparative piece,obsidian,N/A,30.1,20.84,5.13,3,1,,CE_CA_D3_6366-b.jpg,artifact_image,,https://objects.lib.uidaho.edu/crabtree/small/ce_ca_d3_6366-b_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_ca_d3_6366-b_th.jpg
