filename,id_base,metadata,match_master_metadata,extension,url,notes
CE_B7_F4-Item16.pdf,ce_b7_f4-item16,crabtree_archives,yes,pdf,https://objects.lib.uidaho.edu/crabtree/CE_B7_F4-Item16.pdf,
CE_B7_F4-Item17.pdf,ce_b7_f4-item17,crabtree_archives,yes,pdf,https://objects.lib.uidaho.edu/crabtree/CE_B7_F4-Item17.pdf,
CE_B7_F4-Item18.pdf,ce_b7_f4-item18,crabtree_archives,yes,pdf,https://objects.lib.uidaho.edu/crabtree/CE_B7_F4-Item18.pdf,
CE_B7_F4-Item19.pdf,ce_b7_f4-item19,crabtree_archives,yes,pdf,https://objects.lib.uidaho.edu/crabtree/CE_B7_F4-Item19.pdf,
CE_B7_F4-Item2.pdf,ce_b7_f4-item2,crabtree_archives,yes,pdf,https://objects.lib.uidaho.edu/crabtree/CE_B7_F4-Item2.pdf,
CE_B7_F4-Item20.pdf,ce_b7_f4-item20,crabtree_archives,yes,pdf,https://objects.lib.uidaho.edu/crabtree/CE_B7_F4-Item20.pdf,
CE_B7_F4-Item21.pdf,ce_b7_f4-item21,crabtree_archives,yes,pdf,https://objects.lib.uidaho.edu/crabtree/CE_B7_F4-Item21.pdf,
CE_B7_F4-Item22.pdf,ce_b7_f4-item22,crabtree_archives,yes,pdf,https://objects.lib.uidaho.edu/crabtree/CE_B7_F4-Item22.pdf,
CE_B7_F4-Item24.pdf,ce_b7_f4-item24,crabtree_archives,yes,pdf,https://objects.lib.uidaho.edu/crabtree/CE_B7_F4-Item24.pdf,
CE_B7_F4-Item25.pdf,ce_b7_f4-item25,crabtree_archives,yes,pdf,https://objects.lib.uidaho.edu/crabtree/CE_B7_F4-Item25.pdf,
CE_B7_F4-Item3.pdf,ce_b7_f4-item3,crabtree_archives,yes,pdf,https://objects.lib.uidaho.edu/crabtree/CE_B7_F4-Item3.pdf,
CE_B7_F4-Item4.pdf,ce_b7_f4-item4,crabtree_archives,yes,pdf,https://objects.lib.uidaho.edu/crabtree/CE_B7_F4-Item4.pdf,
CE_B7_F4-Item5.pdf,ce_b7_f4-item5,crabtree_archives,yes,pdf,https://objects.lib.uidaho.edu/crabtree/CE_B7_F4-Item5.pdf,
CE_B7_F4-Item6.pdf,ce_b7_f4-item6,crabtree_archives,yes,pdf,https://objects.lib.uidaho.edu/crabtree/CE_B7_F4-Item6.pdf,
CE_B7_F4-Item7.pdf,ce_b7_f4-item7,crabtree_archives,yes,pdf,https://objects.lib.uidaho.edu/crabtree/CE_B7_F4-Item7.pdf,
CE_B7_F4-Item8.pdf,ce_b7_f4-item8,crabtree_archives,yes,pdf,https://objects.lib.uidaho.edu/crabtree/CE_B7_F4-Item8.pdf,
CE_B7_F4-Item9.pdf,ce_b7_f4-item9,crabtree_archives,yes,pdf,https://objects.lib.uidaho.edu/crabtree/CE_B7_F4-Item9.pdf,
CE_B81_F1-Item1-001.jpg,ce_b81_f1-item1-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item1-001.jpg,
CE_B81_F1-Item1.jpg,ce_b81_f1-item1,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item1.jpg,
CE_B81_F1-Item10-001.jpg,ce_b81_f1-item10-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item10-001.jpg,
CE_B81_F1-Item10.jpg,ce_b81_f1-item10,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item10.jpg,
CE_B81_F1-Item11-001.jpg,ce_b81_f1-item11-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item11-001.jpg,
CE_B81_F1-Item11.jpg,ce_b81_f1-item11,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item11.jpg,
CE_B81_F1-Item12-001.jpg,ce_b81_f1-item12-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item12-001.jpg,
CE_B81_F1-Item12.jpg,ce_b81_f1-item12,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item12.jpg,
CE_B81_F1-Item13-001.jpg,ce_b81_f1-item13-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item13-001.jpg,
CE_B81_F1-Item13.jpg,ce_b81_f1-item13,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item13.jpg,
CE_B81_F1-Item14-001.jpg,ce_b81_f1-item14-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item14-001.jpg,
CE_B81_F1-Item14.jpg,ce_b81_f1-item14,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item14.jpg,
CE_B81_F1-Item15-001.jpg,ce_b81_f1-item15-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item15-001.jpg,
CE_B81_F1-Item15.jpg,ce_b81_f1-item15,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item15.jpg,
CE_B81_F1-Item16-001.jpg,ce_b81_f1-item16-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item16-001.jpg,
CE_B81_F1-Item16.jpg,ce_b81_f1-item16,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item16.jpg,
CE_B81_F1-Item17-001.jpg,ce_b81_f1-item17-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item17-001.jpg,
CE_B81_F1-Item17.jpg,ce_b81_f1-item17,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item17.jpg,
CE_B81_F1-Item18-001.jpg,ce_b81_f1-item18-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item18-001.jpg,
CE_B81_F1-Item18.jpg,ce_b81_f1-item18,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item18.jpg,
CE_B81_F1-Item19-001.jpg,ce_b81_f1-item19-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item19-001.jpg,
CE_B81_F1-Item19.jpg,ce_b81_f1-item19,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item19.jpg,
CE_B81_F1-Item2-001.jpg,ce_b81_f1-item2-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item2-001.jpg,
CE_B81_F1-Item2.jpg,ce_b81_f1-item2,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item2.jpg,
CE_B81_F1-Item3-001.jpg,ce_b81_f1-item3-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item3-001.jpg,
CE_B81_F1-Item3.jpg,ce_b81_f1-item3,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item3.jpg,
CE_B81_F1-Item4-001.jpg,ce_b81_f1-item4-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item4-001.jpg,
CE_B81_F1-Item4.jpg,ce_b81_f1-item4,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item4.jpg,
CE_B81_F1-Item5-001.jpg,ce_b81_f1-item5-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item5-001.jpg,
CE_B81_F1-Item5.jpg,ce_b81_f1-item5,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item5.jpg,
CE_B81_F1-Item6-001.jpg,ce_b81_f1-item6-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item6-001.jpg,
CE_B81_F1-Item6.jpg,ce_b81_f1-item6,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item6.jpg,
CE_B81_F1-Item7-001.jpg,ce_b81_f1-item7-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item7-001.jpg,
CE_B81_F1-Item7.jpg,ce_b81_f1-item7,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item7.jpg,
CE_B81_F1-Item8-001.jpg,ce_b81_f1-item8-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item8-001.jpg,
CE_B81_F1-Item8.jpg,ce_b81_f1-item8,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item8.jpg,
CE_B81_F1-Item9-001.jpg,ce_b81_f1-item9-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item9-001.jpg,
CE_B81_F1-Item9.jpg,ce_b81_f1-item9,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F1-Item9.jpg,
CE_B81_F10-Item1-001.jpg,ce_b81_f10-item1-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item1-001.jpg,
CE_B81_F10-Item1.jpg,ce_b81_f10-item1,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item1.jpg,
CE_B81_F10-Item10-001.jpg,ce_b81_f10-item10-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item10-001.jpg,
CE_B81_F10-Item10.jpg,ce_b81_f10-item10,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item10.jpg,
CE_B81_F10-Item11-001.jpg,ce_b81_f10-item11-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item11-001.jpg,
CE_B81_F10-Item11.jpg,ce_b81_f10-item11,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item11.jpg,
CE_B81_F10-Item12-001.jpg,ce_b81_f10-item12-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item12-001.jpg,
CE_B81_F10-Item12.jpg,ce_b81_f10-item12,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item12.jpg,
CE_B81_F10-Item13-001.jpg,ce_b81_f10-item13-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item13-001.jpg,
CE_B81_F10-Item13.jpg,ce_b81_f10-item13,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item13.jpg,
CE_B81_F10-Item14-001.jpg,ce_b81_f10-item14-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item14-001.jpg,
CE_B81_F10-Item14.jpg,ce_b81_f10-item14,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item14.jpg,
CE_B81_F10-Item15-001.jpg,ce_b81_f10-item15-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item15-001.jpg,
CE_B81_F10-Item15.jpg,ce_b81_f10-item15,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item15.jpg,
CE_B81_F10-Item16-001.jpg,ce_b81_f10-item16-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item16-001.jpg,
CE_B81_F10-Item16.jpg,ce_b81_f10-item16,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item16.jpg,
CE_B81_F10-Item17-001.jpg,ce_b81_f10-item17-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item17-001.jpg,
CE_B81_F10-Item17.jpg,ce_b81_f10-item17,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item17.jpg,
CE_B81_F10-Item18-001.jpg,ce_b81_f10-item18-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item18-001.jpg,
CE_B81_F10-Item18.jpg,ce_b81_f10-item18,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item18.jpg,
CE_B81_F10-Item19-001.jpg,ce_b81_f10-item19-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item19-001.jpg,
CE_B81_F10-Item19.jpg,ce_b81_f10-item19,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item19.jpg,
CE_B81_F10-Item2-001.jpg,ce_b81_f10-item2-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item2-001.jpg,
CE_B81_F10-Item2.jpg,ce_b81_f10-item2,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item2.jpg,
CE_B81_F10-Item20-001.jpg,ce_b81_f10-item20-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item20-001.jpg,
CE_B81_F10-Item20.jpg,ce_b81_f10-item20,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item20.jpg,
CE_B81_F10-Item21-001.jpg,ce_b81_f10-item21-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item21-001.jpg,
CE_B81_F10-Item21.jpg,ce_b81_f10-item21,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item21.jpg,
CE_B81_F10-Item22-001.jpg,ce_b81_f10-item22-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item22-001.jpg,
CE_B81_F10-Item22.jpg,ce_b81_f10-item22,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item22.jpg,
CE_B81_F10-Item23-001.jpg,ce_b81_f10-item23-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item23-001.jpg,
CE_B81_F10-Item23.jpg,ce_b81_f10-item23,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item23.jpg,
CE_B81_F10-Item24-001.jpg,ce_b81_f10-item24-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item24-001.jpg,
CE_B81_F10-Item24.jpg,ce_b81_f10-item24,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item24.jpg,
CE_B81_F10-Item3-001.jpg,ce_b81_f10-item3-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item3-001.jpg,
CE_B81_F10-Item3.jpg,ce_b81_f10-item3,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item3.jpg,
CE_B81_F10-Item4-001.jpg,ce_b81_f10-item4-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item4-001.jpg,
CE_B81_F10-Item4.jpg,ce_b81_f10-item4,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item4.jpg,
CE_B81_F10-Item5-001.jpg,ce_b81_f10-item5-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item5-001.jpg,
CE_B81_F10-Item5.jpg,ce_b81_f10-item5,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item5.jpg,
CE_B81_F10-Item6-001.jpg,ce_b81_f10-item6-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item6-001.jpg,
CE_B81_F10-Item6.jpg,ce_b81_f10-item6,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item6.jpg,
CE_B81_F10-Item7-001.jpg,ce_b81_f10-item7-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item7-001.jpg,
CE_B81_F10-Item7.jpg,ce_b81_f10-item7,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item7.jpg,
CE_B81_F10-Item8-001.jpg,ce_b81_f10-item8-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item8-001.jpg,
CE_B81_F10-Item8.jpg,ce_b81_f10-item8,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item8.jpg,
CE_B81_F10-Item9-001.jpg,ce_b81_f10-item9-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item9-001.jpg,
CE_B81_F10-Item9.jpg,ce_b81_f10-item9,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F10-Item9.jpg,
CE_B81_F11-Item1-001.jpg,ce_b81_f11-item1-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item1-001.jpg,
CE_B81_F11-Item1.jpg,ce_b81_f11-item1,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item1.jpg,
CE_B81_F11-Item10-001.jpg,ce_b81_f11-item10-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item10-001.jpg,
CE_B81_F11-Item10.jpg,ce_b81_f11-item10,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item10.jpg,
CE_B81_F11-Item11-001.jpg,ce_b81_f11-item11-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item11-001.jpg,
CE_B81_F11-Item11.jpg,ce_b81_f11-item11,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item11.jpg,
CE_B81_F11-Item12-001.jpg,ce_b81_f11-item12-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item12-001.jpg,
CE_B81_F11-Item12.jpg,ce_b81_f11-item12,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item12.jpg,
CE_B81_F11-Item13-001.jpg,ce_b81_f11-item13-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item13-001.jpg,
CE_B81_F11-Item13.jpg,ce_b81_f11-item13,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item13.jpg,
CE_B81_F11-Item14-001.jpg,ce_b81_f11-item14-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item14-001.jpg,
CE_B81_F11-Item14.jpg,ce_b81_f11-item14,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item14.jpg,
CE_B81_F11-Item15-001.jpg,ce_b81_f11-item15-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item15-001.jpg,
CE_B81_F11-Item15.jpg,ce_b81_f11-item15,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item15.jpg,
CE_B81_F11-Item16-001.jpg,ce_b81_f11-item16-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item16-001.jpg,
CE_B81_F11-Item16.jpg,ce_b81_f11-item16,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item16.jpg,
CE_B81_F11-Item17-001.jpg,ce_b81_f11-item17-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item17-001.jpg,
CE_B81_F11-Item17.jpg,ce_b81_f11-item17,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item17.jpg,
CE_B81_F11-Item18-001.jpg,ce_b81_f11-item18-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item18-001.jpg,
CE_B81_F11-Item18.jpg,ce_b81_f11-item18,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item18.jpg,
CE_B81_F11-Item19-001.jpg,ce_b81_f11-item19-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item19-001.jpg,
CE_B81_F11-Item19.jpg,ce_b81_f11-item19,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item19.jpg,
CE_B81_F11-Item2-001.jpg,ce_b81_f11-item2-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item2-001.jpg,
CE_B81_F11-Item2.jpg,ce_b81_f11-item2,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item2.jpg,
CE_B81_F11-Item20-001.jpg,ce_b81_f11-item20-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item20-001.jpg,
CE_B81_F11-Item20.jpg,ce_b81_f11-item20,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item20.jpg,
CE_B81_F11-Item21-001.jpg,ce_b81_f11-item21-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item21-001.jpg,
CE_B81_F11-Item21.jpg,ce_b81_f11-item21,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item21.jpg,
CE_B81_F11-Item22-001.jpg,ce_b81_f11-item22-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item22-001.jpg,
CE_B81_F11-Item22.jpg,ce_b81_f11-item22,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item22.jpg,
CE_B81_F11-Item23-001.jpg,ce_b81_f11-item23-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item23-001.jpg,
CE_B81_F11-Item23.jpg,ce_b81_f11-item23,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item23.jpg,
CE_B81_F11-Item24-001.jpg,ce_b81_f11-item24-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item24-001.jpg,
CE_B81_F11-Item24.jpg,ce_b81_f11-item24,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item24.jpg,
CE_B81_F11-Item25-001.jpg,ce_b81_f11-item25-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item25-001.jpg,
CE_B81_F11-Item25.jpg,ce_b81_f11-item25,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item25.jpg,
CE_B81_F11-Item26-001.jpg,ce_b81_f11-item26-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item26-001.jpg,
CE_B81_F11-Item26.jpg,ce_b81_f11-item26,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item26.jpg,
CE_B81_F11-Item27-001.jpg,ce_b81_f11-item27-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item27-001.jpg,
CE_B81_F11-Item27.jpg,ce_b81_f11-item27,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item27.jpg,
CE_B81_F11-Item28-001.jpg,ce_b81_f11-item28-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item28-001.jpg,
CE_B81_F11-Item28.jpg,ce_b81_f11-item28,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item28.jpg,
CE_B81_F11-Item29-001.jpg,ce_b81_f11-item29-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item29-001.jpg,
CE_B81_F11-Item29.jpg,ce_b81_f11-item29,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item29.jpg,
CE_B81_F11-Item3-001.jpg,ce_b81_f11-item3-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item3-001.jpg,
CE_B81_F11-Item3.jpg,ce_b81_f11-item3,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item3.jpg,
CE_B81_F11-Item30-001.jpg,ce_b81_f11-item30-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item30-001.jpg,
CE_B81_F11-Item30.jpg,ce_b81_f11-item30,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item30.jpg,
CE_B81_F11-Item31-001.jpg,ce_b81_f11-item31-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item31-001.jpg,
CE_B81_F11-Item31.jpg,ce_b81_f11-item31,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item31.jpg,
CE_B81_F11-Item32-001.jpg,ce_b81_f11-item32-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item32-001.jpg,
CE_B81_F11-Item32.jpg,ce_b81_f11-item32,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item32.jpg,
CE_B81_F11-Item33-001.jpg,ce_b81_f11-item33-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item33-001.jpg,
CE_B81_F11-Item33.jpg,ce_b81_f11-item33,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item33.jpg,
CE_B81_F11-Item34-001.jpg,ce_b81_f11-item34-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item34-001.jpg,
CE_B81_F11-Item34.jpg,ce_b81_f11-item34,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item34.jpg,
CE_B81_F11-Item35-001.jpg,ce_b81_f11-item35-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item35-001.jpg,
CE_B81_F11-Item35.jpg,ce_b81_f11-item35,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item35.jpg,
CE_B81_F11-Item36-001.jpg,ce_b81_f11-item36-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item36-001.jpg,
CE_B81_F11-Item36.jpg,ce_b81_f11-item36,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item36.jpg,
CE_B81_F11-Item37-001.jpg,ce_b81_f11-item37-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item37-001.jpg,
CE_B81_F11-Item37.jpg,ce_b81_f11-item37,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item37.jpg,
CE_B81_F11-Item38-001.jpg,ce_b81_f11-item38-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item38-001.jpg,
CE_B81_F11-Item38.jpg,ce_b81_f11-item38,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item38.jpg,
CE_B81_F11-Item39-001.jpg,ce_b81_f11-item39-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item39-001.jpg,
CE_B81_F11-Item39.jpg,ce_b81_f11-item39,crabtree_archives,yes,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item39.jpg,
CE_B81_F11-Item4-001.jpg,ce_b81_f11-item4-001,,0,jpg,https://objects.lib.uidaho.edu/crabtree/CE_B81_F11-Item4-001.jpg,
