objectid,parentid,title,creator,date,date_archival,date_is_approximate,description,subject,recipient,associated_names,location,latitude,longitude,location_2,latitude_2,longitude_2,identifier,doc_length,source,language,rights,rightsstatement,student_initials,publish,original_format,type,format,object_comments,group,cabinet,drawer,box,bag,type_point,material,material_source,length_mm,width_mm,thickness_mm,weight,count,GGOI,filename,display_template,object_location,image_thumb,image_small
ce_cb_d3_67-b,ce_cb_d3_67-a,Ce.67,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_67-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,83.74,86.52,24.64,55.9,1,,CE_CB_D3_67-b.jpg,artifact_image,,,
ce_cb_d3_68-a,,Ce.68,Indigenous,,N/A,,Polychrome,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_68-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,71.07,61.27,5.38,33.6,1,,CE_CB_D3_68-a.jpg,artifact_image,,,
ce_cb_d3_68-b,ce_cb_d3_68-a,Ce.68,Indigenous,,N/A,,Polychrome,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_68-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,71.07,61.27,5.38,33.6,1,,CE_CB_D3_68-b.jpg,artifact_image,,,
ce_cb_d3_69-a,,Ce.69,Indigenous,,N/A,,Mogollon(?) southwest USA,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_69-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,61.82,123.54,7.3,80.6,1,,CE_CB_D3_69-a.jpg,artifact_image,,,
ce_cb_d3_69-b,ce_cb_d3_69-a,Ce.69,Indigenous,,N/A,,Mogollon(?) southwest USA,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_69-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,61.82,123.54,7.3,80.6,1,,CE_CB_D3_69-b.jpg,artifact_image,,,
ce_cb_d3_70-a,,Ce.70,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_70-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,61.3,104.51,7.8,55.7,1,,CE_CB_D3_70-a.jpg,artifact_image,,,
ce_cb_d3_70-b,ce_cb_d3_70-a,Ce.70,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_70-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,61.3,104.51,7.8,55.7,1,,CE_CB_D3_70-b.jpg,artifact_image,,,
ce_cb_d3_71-a,,Ce.71,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_71-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,55.9,68.9,7.2,28.6,1,,CE_CB_D3_71-a.jpg,artifact_image,,,
ce_cb_d3_71-b,ce_cb_d3_71-a,Ce.71,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_71-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,55.9,68.9,7.2,28.6,1,,CE_CB_D3_71-b.jpg,artifact_image,,,
ce_cb_d3_72-a,,Ce.72,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_72-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,96.8,103.94,7.54,95.6,1,,CE_CB_D3_72-a.jpg,artifact_image,,,
ce_cb_d3_72-b,ce_cb_d3_72-a,Ce.72,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_72-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,96.8,103.94,7.54,95.6,1,,CE_CB_D3_72-b.jpg,artifact_image,,,
ce_cb_d3_73-a,,Ce.73,Indigenous,,N/A,,Handle,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_73-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,88.52,36,19.18,47.1,1,,CE_CB_D3_73-a.jpg,artifact_image,,,
ce_cb_d3_73-b,ce_cb_d3_73-a,Ce.73,Indigenous,,N/A,,Handle,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_73-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,88.52,36,19.18,47.1,1,,CE_CB_D3_73-b.jpg,artifact_image,,,
ce_cb_d3_73-c,ce_cb_d3_73-a,Ce.73,Indigenous,,N/A,,Handle,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_73-c,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,88.52,36,19.18,47.1,1,,CE_CB_D3_73-c.jpg,artifact_image,,,
ce_cb_d3_74-a,,Ce.74,Indigenous,,N/A,,Handle,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_74-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,56.09,35.25,22.78,23.3,1,,CE_CB_D3_74-a.jpg,artifact_image,,,
ce_cb_d3_74-b,ce_cb_d3_74-a,Ce.74,Indigenous,,N/A,,Handle,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_74-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,56.09,35.25,22.78,23.3,1,,CE_CB_D3_74-b.jpg,artifact_image,,,
ce_cb_d3_74-c,ce_cb_d3_74-a,Ce.74,Indigenous,,N/A,,Handle,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_74-c,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,56.09,35.25,22.78,23.3,1,,CE_CB_D3_74-c.jpg,artifact_image,,,
ce_cb_d3_75-a,,Ce.75,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_75-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,necklace,pottery,N/A,54.28,29.49,16.54,23.5,1,,CE_CB_D3_75-a.jpg,artifact_image,,,
ce_cb_d3_75-b,ce_cb_d3_75-a,Ce.75,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_75-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,necklace,pottery,N/A,54.28,29.49,16.54,23.5,1,,CE_CB_D3_75-b.jpg,artifact_image,,,
ce_cb_d3_75-c,ce_cb_d3_75-a,Ce.75,Indigenous,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_75-c,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,necklace,pottery,N/A,54.28,29.49,16.54,23.5,1,,CE_CB_D3_75-c.jpg,artifact_image,,,
ce_cb_d3_76-a,,Ce.76,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_76-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,id include 'a' but no matching 'b' objects,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,,,,34,1,,CE_CB_D3_76-a.jpg,artifact_image,,,
ce_cb_d3_77-a,,Ce.77,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_77-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,43.83,40.12,6.09,9.9,1,,CE_CB_D3_77-a.jpg,artifact_image,,,
ce_cb_d3_77-b,ce_cb_d3_77-a,Ce.77,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_77-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,43.83,40.12,6.09,9.9,1,,CE_CB_D3_77-b.jpg,artifact_image,,,
ce_cb_d3_78-a,,Ce.78,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_78-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,43.42,19.9,11.69,8,1,,CE_CB_D3_78-a.jpg,artifact_image,,,
ce_cb_d3_78-b,ce_cb_d3_78-a,Ce.78,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_78-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,43.42,19.9,11.69,8,1,,CE_CB_D3_78-b.jpg,artifact_image,,,
ce_cb_d3_783-a,,Ce.783,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_783-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,34.51,21.89,7.91,5.9,1,,CE_CB_D3_783-a.jpg,artifact_image,,,
ce_cb_d3_783-b,ce_cb_d3_783-a,Ce.783,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_783-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,34.51,21.89,7.91,5.9,1,,CE_CB_D3_783-b.jpg,artifact_image,,,
ce_cb_d3_784-a,,Ce.784,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_784-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,102.64,70.33,29.61,123.5,1,,CE_CB_D3_784-a.jpg,artifact_image,,,
ce_cb_d3_784-b,ce_cb_d3_784-a,Ce.784,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_784-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,102.64,70.33,29.61,123.5,1,,CE_CB_D3_784-b.jpg,artifact_image,,,
ce_cb_d3_785-a,,Ce.785,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_785-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,35.27,80.94,7.4,49.7,1,,CE_CB_D3_785-a.jpg,artifact_image,,,
ce_cb_d3_785-b,ce_cb_d3_785-a,Ce.785,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_785-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,35.27,80.94,7.4,49.7,1,,CE_CB_D3_785-b.jpg,artifact_image,,,
ce_cb_d3_786-a,,Ce.786,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_786-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,51.01,27.77,6.89,11.6,1,,CE_CB_D3_786-a.jpg,artifact_image,,,
ce_cb_d3_786-b,ce_cb_d3_786-a,Ce.786,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_786-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,51.01,27.77,6.89,11.6,1,,CE_CB_D3_786-b.jpg,artifact_image,,,
ce_cb_d3_788-a,,Ce.788,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_788-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,50.07,47.08,9.81,24.2,1,,CE_CB_D3_788-a.jpg,artifact_image,,,
ce_cb_d3_788-b,ce_cb_d3_788-a,Ce.788,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_788-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,50.07,47.08,9.81,24.2,1,,CE_CB_D3_788-b.jpg,artifact_image,,,
ce_cb_d3_789-a,,Ce.789,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_789-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,30.88,25.35,8.62,6.9,1,,CE_CB_D3_789-a.jpg,artifact_image,,,
ce_cb_d3_789-b,ce_cb_d3_789-a,Ce.789,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_789-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,30.88,25.35,8.62,6.9,1,,CE_CB_D3_789-b.jpg,artifact_image,,,
ce_cb_d3_79-a,,Ce.79,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_79-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,42.57,10.86,11.35,4.9,1,,CE_CB_D3_79-a.jpg,artifact_image,,,
ce_cb_d3_79-b,ce_cb_d3_79-a,Ce.79,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_79-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,42.57,10.86,11.35,4.9,1,,CE_CB_D3_79-b.jpg,artifact_image,,,
ce_cb_d3_790-a,,Ce.790,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_790-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,34.89,25.42,7.38,5.2,1,,CE_CB_D3_790-a.jpg,artifact_image,,,
ce_cb_d3_790-b,ce_cb_d3_790-a,Ce.790,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_790-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,34.89,25.42,7.38,5.2,1,,CE_CB_D3_790-b.jpg,artifact_image,,,
ce_cb_d3_791-a,,Ce.791,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_791-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,26.57,26.03,5.19,4.2,1,,CE_CB_D3_791-a.jpg,artifact_image,,,
ce_cb_d3_791-b,ce_cb_d3_791-a,Ce.791,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_791-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,26.57,26.03,5.19,4.2,1,,CE_CB_D3_791-b.jpg,artifact_image,,,
ce_cb_d3_792-a,,Ce.792,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_792-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,44.2,42.4,25.76,18.5,1,,CE_CB_D3_792-a.jpg,artifact_image,,,
ce_cb_d3_792-b,ce_cb_d3_792-a,Ce.792,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_792-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,44.2,42.4,25.76,18.5,1,,CE_CB_D3_792-b.jpg,artifact_image,,,
ce_cb_d3_792-c,ce_cb_d3_792-a,Ce.792,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_792-c,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,N/A,44.2,42.4,25.76,18.5,1,,CE_CB_D3_792-c.jpg,artifact_image,,,
ce_cb_d3_798-a,,Ce.798,,,N/A,,"Cementing agents for implements. ""Probably given to Don by Dr. Richard Gould. (University of Hawaii?) (GT) Associated information in file. (EL) A cake of spinifex resin and filler. Such are used by Australian aboriginals to haft tools. The resin becomes viscous at about 60 degree""",cultural artifacts; lithics,,,,,,,,,CE_CB_D3_798-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,resin cake,spinifex,Australia,156.44,118.57,35.66,337.9,1,,CE_CB_D3_798-a.jpg,artifact_image,,,
ce_cb_d3_798-b,ce_cb_d3_798-a,Ce.798,,,N/A,,"Cementing agents for implements. ""Probably given to Don by Dr. Richard Gould. (University of Hawaii?) (GT) Associated information in file. (EL) A cake of spinifex resin and filler. Such are used by Australian aboriginals to haft tools. The resin becomes viscous at about 60 degree""",cultural artifacts; lithics,,,,,,,,,CE_CB_D3_798-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,resin cake,spinifex,Australia,156.44,118.57,35.66,337.9,1,,CE_CB_D3_798-b.jpg,artifact_image,,,
ce_cb_d3_80-a,,Ce.80,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_80-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,Mexico,36.78,30.32,5.66,5.5,1,,CE_CB_D3_80-a.jpg,artifact_image,,,
ce_cb_d3_80-b,ce_cb_d3_80-a,Ce.80,,,N/A,,,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_80-b,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,Mexico,36.78,30.32,5.66,5.5,1,,CE_CB_D3_80-b.jpg,artifact_image,,,
ce_cb_d3_81-a,,Ce.81,,,N/A,,Polychrome,cultural artifacts; lithics,,,,,,,,,CE_CB_D3_81-a,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",,,http://rightsstatements.org/vocab/InC-EDU/1.0/,AF,no,artifact,Image;StillImage,image/jpeg,,no publish - artifacts,B,3,N/A,N/A,sherd,pottery,Mexico,36.14,42.15,8.12,10.1,1,,CE_CB_D3_81-a.jpg,artifact_image,,,
